C:\WPy-3702\python-3.7.0.amd64\python.exe "C:/Users/Motaz Saad/PycharmProjects/lexicon-based-sa-unemployment/find_overlaps.py"
مزري very_neg.txt neg.txt
يشتمون very_neg.txt neg.txt
اعدائكم very_neg.txt neg.txt
سفاله very_neg.txt neg.txt
مناحه very_neg.txt neg.txt
قذرين very_neg.txt neg.txt
متخلفه very_neg.txt neg.txt
صادمه very_neg.txt neg.txt
تهميشهم very_neg.txt neg.txt
مقتول very_neg.txt neg.txt
عفن very_neg.txt neg.txt
غل very_neg.txt neg.txt
صدمه very_neg.txt neg.txt
يسب very_neg.txt neg.txt
فجور very_neg.txt neg.txt
مسبه very_neg.txt neg.txt
محبطين very_neg.txt neg.txt
يسبكم very_neg.txt neg.txt
مهمشين very_neg.txt neg.txt
تجاهلنا very_neg.txt neg.txt
وصخات very_neg.txt neg.txt
يسبونا very_neg.txt neg.txt
محبط very_neg.txt neg.txt
مهمشه very_neg.txt neg.txt
تعجيز very_neg.txt neg.txt
عقبه very_neg.txt neg.txt
جاهله very_neg.txt neg.txt
ينقلعون very_neg.txt neg.txt
هرمنا very_neg.txt neg.txt
منفجرين very_neg.txt neg.txt
مهانين very_neg.txt neg.txt
وصاخه very_neg.txt neg.txt
مقصر very_neg.txt neg.txt
دايسات very_neg.txt neg.txt
يعادوني very_neg.txt neg.txt
يشتم very_neg.txt neg.txt
مهان very_neg.txt neg.txt
فاشلين very_neg.txt neg.txt
جرائم very_neg.txt neg.txt
موجعه very_neg.txt neg.txt
استهتار very_neg.txt neg.txt
المعاناه very_neg.txt neg.txt
احذركم very_neg.txt neg.txt
منخرعة very_neg.txt neg.txt
جشعهم very_neg.txt neg.txt
تهم very_neg.txt neg.txt
غاضب very_neg.txt neg.txt
بغض very_neg.txt neg.txt
عبء very_neg.txt neg.txt
مسبات very_neg.txt neg.txt
ويستهزي very_neg.txt neg.txt
دمرونا very_neg.txt neg.txt
بالينا very_neg.txt neg.txt
متضايق very_neg.txt neg.txt
يفجر very_neg.txt neg.txt
عجز very_neg.txt neg.txt
قاسيه very_neg.txt neg.txt
يتجاهلونا very_neg.txt neg.txt
بشع very_neg.txt neg.txt
يتجاهلونكم very_neg.txt neg.txt
سافلات very_neg.txt neg.txt
غباء very_neg.txt neg.txt
وهمي very_neg.txt neg.txt
ضحيه very_neg.txt neg.txt
افساد very_neg.txt neg.txt
يعادونهم very_neg.txt neg.txt
غرور very_neg.txt neg.txt
يعادونكم very_neg.txt neg.txt
بالينهم very_neg.txt neg.txt
معقد very_neg.txt neg.txt
متبلي very_neg.txt neg.txt
تميز very_neg.txt very_pos.txt
يفضلوا very_pos.txt neg.txt
تفضيل very_pos.txt neg.txt
فرج very_pos.txt neg.txt
مستغني very_pos.txt neg.txt
مستغنيات very_pos.txt neg.txt
تفرج very_pos.txt neg.txt
مفضل very_pos.txt neg.txt
مستغنيه very_pos.txt neg.txt
يفرجون very_pos.txt neg.txt
فرجوا very_pos.txt neg.txt
يفرج very_pos.txt neg.txt
ينصرنا very_pos.txt neg.txt
تفرجون very_pos.txt neg.txt
جدير very_pos.txt pos.txt
منجزات very_pos.txt pos.txt
استغناء very_pos.txt pos.txt
ترقيه very_pos.txt pos.txt
كرماء very_pos.txt pos.txt
تبدع very_pos.txt pos.txt
بركه very_pos.txt pos.txt
نخلق very_pos.txt pos.txt
كريم very_pos.txt pos.txt
مستبشرين very_pos.txt pos.txt
راقيات very_pos.txt pos.txt
اغنياء very_pos.txt pos.txt
راقيه very_pos.txt pos.txt
فداء very_pos.txt pos.txt
يرقوني very_pos.txt pos.txt
كفاح very_pos.txt pos.txt
كريمة very_pos.txt pos.txt
رقوكم very_pos.txt pos.txt
يرقونهم very_pos.txt pos.txt
ترقيات very_pos.txt pos.txt
كريمه very_pos.txt pos.txt
حب very_pos.txt pos.txt
يرقونها very_pos.txt pos.txt
ارتقوا very_pos.txt pos.txt
يرقونكم very_pos.txt pos.txt
تخلقون very_pos.txt pos.txt
الخير very_pos.txt pos.txt
أفضل very_pos.txt pos.txt
مهارات very_pos.txt pos.txt
فخر very_pos.txt pos.txt
تخلق very_pos.txt pos.txt
المحبه very_pos.txt pos.txt
مرموقه very_pos.txt pos.txt
مثابرة very_pos.txt pos.txt
رقوني very_pos.txt pos.txt
ترقية very_pos.txt pos.txt
يرقونا very_pos.txt pos.txt
راقي very_pos.txt pos.txt
يخلقون very_pos.txt pos.txt
خلق very_pos.txt pos.txt
تقوى very_pos.txt pos.txt
راقين very_pos.txt pos.txt
رقوهم very_pos.txt pos.txt
يخلق very_pos.txt pos.txt
قمه very_pos.txt support_words.txt
تميز very_pos.txt very_neg.txt
overlaps: 900
all done

Process finished with exit code 0
